timestamp,backbone,model,seed,num_params,model_size_mb,val_acc,val_uar,val_f1_macro,val_precision_macro,val_recall_macro,val_f1_weighted,val_precision_weighted,val_recall_weighted,test_acc,test_uar,test_f1_macro,test_precision_macro,test_recall_macro,test_f1_weighted,test_precision_weighted,test_recall_weighted,retrain_test_acc,retrain_test_uar,retrain_test_f1_macro,retrain_test_precision_macro,retrain_test_recall_macro,retrain_test_f1_weighted,retrain_test_precision_weighted,retrain_test_recall_weighted,notes,d_model,dropout,layers,epochs,patience,batch_size,lr,weight_decay,label_smoothing,no_class_weights,pool,tin,tin_affine,use_specaug,use_moddrop,audio_dim,video_dim,cv_foldID,train_actors,val_actors,test_actors,ablation_phase
25/10/2025 20:43,mobilenetv3_large_100,mamba,42,1065801,4.1006,0.6583,0.6445,0.6447,0.655,0.6445,0.6602,0.6728,0.6583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=mobilenetv3_large_100,192,0.25,2,40,10,32,0.001,0.0005,0.02,FALSE,topk,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,1
25/10/2025 20:44,mobilenetv3_large_100,mamba,42,610185,2.3625,0.6792,0.6641,0.6543,0.6631,0.6641,0.672,0.684,0.6792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=mobilenetv3_large_100,128,0.15,2,40,10,32,0.001,0.0005,0.02,FALSE,attn,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,1
25/10/2025 20:45,mobilenetv3_large_100,mamba,42,593545,2.2979,0.6667,0.6719,0.6518,0.6617,0.6719,0.6612,0.6801,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=mobilenetv3_large_100,128,0.15,2,40,10,32,0.001,0.0005,0.02,FALSE,mean,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,1
25/10/2025 20:45,mobilenetv3_large_100,mamba,42,610185,2.3625,0.6958,0.6836,0.6916,0.7297,0.6836,0.7044,0.745,0.6958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=mobilenetv3_large_100,128,0.15,2,40,10,32,0.001,0.0005,0.02,FALSE,topk,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,1
25/10/2025 20:46,mobilenetv3_large_100,mamba,42,726921,2.8119,0.6583,0.6406,0.6426,0.7022,0.6406,0.6521,0.699,0.6583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=mobilenetv3_large_100,128,0.15,3,40,10,32,0.001,0.0005,0.02,FALSE,attn,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,1
25/10/2025 20:46,mobilenetv3_large_100,mamba,42,710281,2.7473,0.6417,0.6484,0.6438,0.676,0.6484,0.6527,0.6953,0.6417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=mobilenetv3_large_100,128,0.15,3,40,10,32,0.001,0.0005,0.02,FALSE,mean,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,1
25/10/2025 20:47,mobilenetv3_large_100,mamba,42,726921,2.812,0.6333,0.6406,0.6276,0.6829,0.6406,0.6398,0.7073,0.6333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=mobilenetv3_large_100,128,0.15,3,40,10,32,0.001,0.0005,0.02,FALSE,topk,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,1
25/10/2025 20:47,mobilenetv3_large_100,mamba,42,1317705,5.0656,0.6583,0.6328,0.6202,0.6701,0.6328,0.6384,0.6767,0.6583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=mobilenetv3_large_100,192,0.15,3,40,10,32,0.001,0.0005,0,FALSE,attn,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,2
25/10/2025 20:48,mobilenetv3_large_100,mamba,42,1317705,5.0656,0.6625,0.6562,0.6563,0.6655,0.6562,0.6647,0.6765,0.6625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=mobilenetv3_large_100,192,0.15,3,40,10,32,0.001,0.0005,0,FALSE,attn,off,FALSE,FALSE,TRUE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,2
25/10/2025 20:48,mobilenetv3_large_100,mamba,42,1317705,5.0656,0.7,0.6875,0.6828,0.6915,0.6875,0.6978,0.7096,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=mobilenetv3_large_100,192,0.15,3,40,10,32,0.001,0.0005,0.02,FALSE,attn,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,2
